accession	file_name	file_size_bytes	checksum	file_category	submission_date	publication_date	ftp_url	aspera_url
PXD052488	230612_Alv-2-Frac_5.raw	913186656		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-2-Frac_5.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-2-Frac_5.raw
PXD052488	230612_Alv-2-Frac_6.raw	929442130		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-2-Frac_6.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-2-Frac_6.raw
PXD052488	230612_Alv-2-Frac_7.raw	1108052032		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-2-Frac_7.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-2-Frac_7.raw
PXD052488	230612_Alv-3-Frac_1.raw	432346952		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-3-Frac_1.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-3-Frac_1.raw
PXD052488	230612_Alv-3-Frac_2.raw	589520032		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-3-Frac_2.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-3-Frac_2.raw
PXD052488	230612_Alv-3-Frac_3.raw	953496796		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-3-Frac_3.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-3-Frac_3.raw
PXD052488	230612_Alv-3-Frac_4.raw	1152424278		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-3-Frac_4.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-3-Frac_4.raw
PXD052488	230612_Alv-3-Frac_5.raw	1165909066		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-3-Frac_5.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-3-Frac_5.raw
PXD052488	230612_Alv-3-Frac_6.raw	1235480552		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-3-Frac_6.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-3-Frac_6.raw
PXD052488	230612_Alv-3-Frac_7.raw	1172960956		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-3-Frac_7.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-3-Frac_7.raw
PXD052488	230612_Alv-4-Frac_1.raw	479051816		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-4-Frac_1.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-4-Frac_1.raw
PXD052488	230612_Alv-4-Frac_2.raw	585874286		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-4-Frac_2.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-4-Frac_2.raw
PXD052488	230612_Alv-4-Frac_3.raw	920666546		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-4-Frac_3.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-4-Frac_3.raw
PXD052488	230612_Alv-4-Frac_4.raw	1113496228		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-4-Frac_4.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-4-Frac_4.raw
PXD052488	230612_Alv-4-Frac_5.raw	1108197562		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-4-Frac_5.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-4-Frac_5.raw
PXD052488	230612_Alv-4-Frac_6.raw	1017911676		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-4-Frac_6.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-4-Frac_6.raw
PXD052488	230612_Alv-4-Frac_7.raw	962374876		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-4-Frac_7.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-4-Frac_7.raw
PXD052488	230612_Alv-5-Frac_1.raw	475222402		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-5-Frac_1.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-5-Frac_1.raw
PXD052488	230612_Alv-5-Frac_2.raw	627313702		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-5-Frac_2.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-5-Frac_2.raw
PXD052488	230612_Alv-5-Frac_3.raw	1021032938		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-5-Frac_3.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-5-Frac_3.raw
PXD052488	230612_Alv-5-Frac_4.raw	1163920496		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-5-Frac_4.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-5-Frac_4.raw
PXD052488	230612_Alv-5-Frac_5.raw	1170526810		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-5-Frac_5.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-5-Frac_5.raw
PXD052488	230612_Alv-5-Frac_6.raw	1138234444		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-5-Frac_6.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-5-Frac_6.raw
PXD052488	230612_Alv-5-Frac_7.raw	1073143468		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-5-Frac_7.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-5-Frac_7.raw
PXD052488	230612_Alv-6-Frac_1.raw	458854346		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-6-Frac_1.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-6-Frac_1.raw
PXD052488	230612_Alv-6-Frac_2.raw	586661212		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-6-Frac_2.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-6-Frac_2.raw
PXD052488	230612_Alv-6-Frac_3.raw	915965906		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-6-Frac_3.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-6-Frac_3.raw
PXD052488	230612_Alv-6-Frac_4.raw	990602792		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-6-Frac_4.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-6-Frac_4.raw
PXD052488	230612_Alv-6-Frac_5.raw	860260474		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-6-Frac_5.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-6-Frac_5.raw
PXD052488	230612_Alv-6-Frac_6.raw	1130575246		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-6-Frac_6.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-6-Frac_6.raw
PXD052488	230612_Alv-6-Frac_7.raw	1021526074		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-6-Frac_7.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-6-Frac_7.raw
PXD052488	230612_Alv-7-Frac_1.raw	431332100		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-7-Frac_1.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-7-Frac_1.raw
PXD052488	230612_Alv-7-Frac_2.raw	607412716		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-7-Frac_2.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-7-Frac_2.raw
PXD052488	230612_Alv-7-Frac_3.raw	930064722		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-7-Frac_3.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-7-Frac_3.raw
PXD052488	230612_Alv-7-Frac_4.raw	1051586092		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-7-Frac_4.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-7-Frac_4.raw
PXD052488	230612_Alv-7-Frac_5.raw	977745970		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-7-Frac_5.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-7-Frac_5.raw
PXD052488	230612_Alv-7-Frac_6.raw	730197360		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-7-Frac_6.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-7-Frac_6.raw
PXD052488	230612_Alv-7-Frac_7.raw	908487122		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-7-Frac_7.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-7-Frac_7.raw
PXD052488	230612_Alv-8-Frac_1.raw	428482722		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-8-Frac_1.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-8-Frac_1.raw
PXD052488	230612_Alv-8-Frac_2.raw	572400572		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-8-Frac_2.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-8-Frac_2.raw
PXD052488	230612_Alv-8-Frac_3.raw	911094384		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-8-Frac_3.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-8-Frac_3.raw
PXD052488	230612_Alv-8-Frac_4.raw	1077974596		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-8-Frac_4.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-8-Frac_4.raw
PXD052488	230612_Alv-8-Frac_5.raw	1001327460		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-8-Frac_5.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-8-Frac_5.raw
PXD052488	230612_Alv-8-Frac_6.raw	910782576		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-8-Frac_6.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-8-Frac_6.raw
PXD052488	230612_Alv-8-Frac_7.raw	937320790		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-8-Frac_7.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-8-Frac_7.raw
PXD052488	230612_Alv-9-Frac_1.raw	416210412		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-9-Frac_1.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-9-Frac_1.raw
PXD052488	230612_Alv-9-Frac_2.raw	621970668		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-9-Frac_2.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-9-Frac_2.raw
PXD052488	230612_Alv-9-Frac_3.raw	988914212		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-9-Frac_3.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-9-Frac_3.raw
PXD052488	230612_Alv-9-Frac_4.raw	1107893908		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-9-Frac_4.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-9-Frac_4.raw
PXD052488	230612_Alv-9-Frac_5.raw	916294676		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-9-Frac_5.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-9-Frac_5.raw
PXD052488	230612_Alv-9-Frac_6.raw	845918062		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-9-Frac_6.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-9-Frac_6.raw
PXD052488	230612_Alv-9-Frac_7.raw	975653688		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Alv-9-Frac_7.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Alv-9-Frac_7.raw
PXD052488	230612_Ctl-1-Frac_1.raw	460662460		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-1-Frac_1.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-1-Frac_1.raw
PXD052488	230612_Ctl-1-Frac_2.raw	580409620		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-1-Frac_2.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-1-Frac_2.raw
PXD052488	230612_Ctl-1-Frac_3.raw	931426804		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-1-Frac_3.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-1-Frac_3.raw
PXD052488	230612_Ctl-1-Frac_4.raw	1181661038		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-1-Frac_4.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-1-Frac_4.raw
PXD052488	230612_Ctl-1-Frac_5.raw	1264120122		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-1-Frac_5.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-1-Frac_5.raw
PXD052488	230612_Ctl-1-Frac_6.raw	845697484		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-1-Frac_6.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-1-Frac_6.raw
PXD052488	230612_Ctl-1-Frac_7.raw	1094859346		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-1-Frac_7.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-1-Frac_7.raw
PXD052488	230612_Ctl-10-Frac_1.raw	479873756		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-10-Frac_1.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-10-Frac_1.raw
PXD052488	230612_Ctl-10-Frac_2.raw	658597874		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-10-Frac_2.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-10-Frac_2.raw
PXD052488	230612_Ctl-10-Frac_3.raw	1067016912		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-10-Frac_3.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-10-Frac_3.raw
PXD052488	230612_Ctl-10-Frac_4.raw	1182696278		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-10-Frac_4.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-10-Frac_4.raw
PXD052488	230612_Ctl-10-Frac_5.raw	1158242556		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-10-Frac_5.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-10-Frac_5.raw
PXD052488	230612_Ctl-10-Frac_6.raw	1150360832		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-10-Frac_6.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-10-Frac_6.raw
PXD052488	230612_Ctl-10-Frac_7.raw	1192578796		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-10-Frac_7.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-10-Frac_7.raw
PXD052488	230612_Ctl-11-Frac_1.raw	404742418		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-11-Frac_1.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-11-Frac_1.raw
PXD052488	230612_Ctl-11-Frac_2.raw	652595952		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-11-Frac_2.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-11-Frac_2.raw
PXD052488	230612_Ctl-11-Frac_3.raw	1035173040		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-11-Frac_3.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-11-Frac_3.raw
PXD052488	230612_Ctl-11-Frac_4.raw	1224710920		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-11-Frac_4.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-11-Frac_4.raw
PXD052488	230612_Ctl-11-Frac_5.raw	1159893532		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-11-Frac_5.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-11-Frac_5.raw
PXD052488	230612_Ctl-11-Frac_6.raw	1092236192		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-11-Frac_6.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-11-Frac_6.raw
PXD052488	230612_Ctl-11-Frac_7.raw	1218449390		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-11-Frac_7.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-11-Frac_7.raw
PXD052488	230612_Ctl-12-Frac_1.raw	457527152		RAW	2024-05-22T20:55:36.241+00:00	2025-08-03T23:02:59.966+00:00	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/08/PXD052488/230612_Ctl-12-Frac_1.raw	prd_ascp@fasp.ebi.ac.uk:pride/data/archive/2025/08/PXD052488/230612_Ctl-12-Frac_1.raw
